player_id,registration_date,country,device,channel,kyc_completed,kyc_date,ftd_completed,ftd_date,ftd_amount,total_deposits,churned,days_active
P03896,2024-04-09,FI,mobile,paid_search,True,2024-04-10,True,2024-04-10,12.43,12.43,True,5.0
P03897,2024-08-06,UK,mobile,affiliate,True,2024-08-08,False,,,0.0,True,
P03898,2024-04-17,AT,tablet,organic,True,2024-04-17,True,2024-04-17,48.06,48.06,True,19.0
P03899,2024-05-15,UK,desktop,organic,False,,False,,,0.0,True,
P03900,2024-02-03,UK,desktop,organic,True,2024-02-04,False,,,0.0,True,
P03901,2024-09-09,UK,mobile,affiliate,True,2024-09-12,False,,,0.0,True,
P03902,2024-06-24,FI,mobile,paid_search,False,,False,,,0.0,True,
P03903,2024-07-09,DE,desktop,organic,False,,False,,,0.0,True,
P03904,2024-05-12,UK,mobile,paid_search,True,2024-05-14,True,2024-05-15,30.46,30.46,True,29.0
P03905,2024-09-26,UK,mobile,referral,True,2024-09-28,False,,,0.0,True,
P03906,2024-05-05,FI,mobile,organic,True,2024-05-05,True,2024-05-06,37.82,37.82,True,1.0
P03907,2024-06-17,UK,desktop,paid_search,False,,False,,,0.0,True,
P03908,2024-06-02,FI,mobile,paid_search,True,2024-06-05,True,2024-06-07,55.25,55.25,True,8.0
P03909,2024-06-02,DE,mobile,organic,False,,False,,,0.0,True,
P03910,2024-05-11,AT,tablet,paid_search,True,2024-05-12,True,2024-05-12,100.28,100.28,True,25.0
P03911,2024-05-07,IE,mobile,social,True,2024-05-08,False,,,0.0,True,
P03912,2024-10-04,DE,mobile,paid_search,True,2024-10-07,False,,,0.0,True,
P03913,2024-08-02,NO,desktop,paid_search,True,2024-08-04,True,2024-08-04,55.92,55.92,True,55.0
P03914,2024-09-03,DE,desktop,affiliate,False,,False,,,0.0,True,
P03915,2024-02-03,NO,tablet,affiliate,False,,False,,,0.0,True,
P03916,2024-01-30,UK,mobile,affiliate,True,2024-02-02,True,2024-02-03,73.14,73.14,True,33.0
P03917,2024-01-16,FI,desktop,paid_search,True,2024-01-18,True,2024-01-18,24.92,24.92,True,26.0
P03918,2024-09-06,NO,mobile,paid_search,False,,False,,,0.0,True,
P03919,2024-09-08,DE,desktop,paid_search,False,,False,,,0.0,True,
P03920,2024-07-21,NO,desktop,affiliate,True,2024-07-24,True,2024-07-24,25.46,25.46,True,22.0
P03921,2024-05-26,NO,mobile,paid_search,True,2024-05-27,True,2024-05-29,116.65,116.65,True,4.0
P03922,2024-06-16,SE,desktop,social,True,2024-06-16,True,2024-06-16,39.96,39.96,False,84.0
P03923,2024-03-17,SE,mobile,paid_search,True,2024-03-20,False,,,0.0,True,
P03924,2024-03-18,NO,mobile,referral,False,,False,,,0.0,True,
P03925,2024-01-02,NO,desktop,paid_search,True,2024-01-02,True,2024-01-03,61.24,61.24,True,11.0
P03926,2024-07-01,UK,mobile,organic,False,,False,,,0.0,True,
P03927,2024-02-14,DE,desktop,paid_search,True,2024-02-16,True,2024-02-16,26.39,26.39,True,37.0
P03928,2024-10-25,SE,mobile,organic,True,2024-10-25,False,,,0.0,True,
P03929,2024-04-08,DE,mobile,paid_search,False,,False,,,0.0,True,
P03930,2024-07-19,DE,mobile,organic,False,,False,,,0.0,True,
P03931,2024-09-08,DE,desktop,paid_search,True,2024-09-10,True,2024-09-12,112.81,135.87,False,110.0
P03932,2024-05-25,DE,mobile,referral,True,2024-05-28,True,2024-05-29,17.0,17.0,True,4.0
P03933,2024-03-21,UK,mobile,paid_search,False,,False,,,0.0,True,
P03934,2024-09-20,DE,mobile,social,True,2024-09-21,False,,,0.0,True,
P03935,2024-01-17,DE,desktop,affiliate,True,2024-01-19,True,2024-01-21,25.74,25.74,True,12.0
P03936,2024-08-30,DE,mobile,affiliate,False,,False,,,0.0,True,
P03937,2024-07-02,IE,mobile,paid_search,False,,False,,,0.0,True,
P03938,2024-06-05,DE,mobile,affiliate,True,2024-06-08,True,2024-06-08,48.44,48.44,True,29.0
P03939,2024-06-07,UK,desktop,affiliate,True,2024-06-08,True,2024-06-08,84.53,84.53,True,8.0
P03940,2024-03-20,FI,desktop,social,True,2024-03-20,True,2024-03-20,154.77,154.77,True,26.0
P03941,2024-03-16,AT,desktop,paid_search,True,2024-03-19,True,2024-03-21,74.64,94.41,False,62.0
P03942,2024-05-24,NO,mobile,organic,False,,False,,,0.0,True,
P03943,2024-06-12,FI,desktop,organic,True,2024-06-15,True,2024-06-15,83.26,506.3,False,75.0
P03944,2024-10-27,NO,desktop,organic,True,2024-10-28,False,,,0.0,True,
P03945,2024-01-18,UK,mobile,referral,True,2024-01-21,True,2024-01-21,34.36,34.36,True,30.0
P03946,2024-01-26,DE,mobile,paid_search,True,2024-01-28,True,2024-01-29,40.78,40.78,True,45.0
P03947,2024-08-25,FI,mobile,social,False,,False,,,0.0,True,
P03948,2024-07-22,NO,mobile,affiliate,False,,False,,,0.0,True,
P03949,2024-06-14,IE,mobile,social,True,2024-06-16,False,,,0.0,True,
P03950,2024-08-04,AT,mobile,affiliate,False,,False,,,0.0,True,
P03951,2024-10-17,UK,mobile,paid_search,False,,False,,,0.0,True,
P03952,2024-04-04,UK,desktop,affiliate,True,2024-04-05,False,,,0.0,True,
P03953,2024-07-31,SE,tablet,affiliate,True,2024-08-02,True,2024-08-02,57.42,57.42,True,2.0
P03954,2024-05-02,FI,mobile,affiliate,True,2024-05-05,False,,,0.0,True,
P03955,2024-04-13,DE,desktop,social,False,,False,,,0.0,True,
P03956,2024-08-01,UK,desktop,paid_search,True,2024-08-01,True,2024-08-03,41.46,41.46,True,21.0
P03957,2024-06-24,DE,desktop,affiliate,False,,False,,,0.0,True,
P03958,2024-07-09,UK,desktop,paid_search,True,2024-07-09,True,2024-07-11,34.7,34.7,True,44.0
P03959,2024-04-13,DE,desktop,affiliate,True,2024-04-15,True,2024-04-17,78.77,1050.37,False,148.0
P03960,2024-05-20,FI,mobile,affiliate,True,2024-05-21,True,2024-05-23,12.4,12.4,True,33.0
P03961,2024-01-21,FI,mobile,paid_search,True,2024-01-23,True,2024-01-24,54.25,54.25,True,18.0
P03962,2024-01-23,UK,mobile,paid_search,True,2024-01-23,True,2024-01-25,47.62,129.86,False,75.0
P03963,2024-08-30,DE,mobile,social,False,,False,,,0.0,True,
P03964,2024-08-01,NO,mobile,organic,False,,False,,,0.0,True,
P03965,2024-10-19,UK,mobile,paid_search,True,2024-10-21,False,,,0.0,True,
P03966,2024-04-24,UK,mobile,organic,True,2024-04-26,False,,,0.0,True,
P03967,2024-01-20,SE,mobile,organic,False,,False,,,0.0,True,
P03968,2024-10-23,SE,mobile,paid_search,True,2024-10-25,True,2024-10-25,20.1,20.1,False,67.0
P03969,2024-04-23,AT,mobile,organic,False,,False,,,0.0,True,
P03970,2024-08-18,UK,tablet,organic,True,2024-08-18,True,2024-08-18,43.15,223.83,False,127.0
P03971,2024-10-01,FI,desktop,organic,False,,False,,,0.0,True,
P03972,2024-10-06,UK,mobile,paid_search,False,,False,,,0.0,True,
P03973,2024-01-09,SE,desktop,paid_search,True,2024-01-11,True,2024-01-13,21.27,21.27,True,7.0
P03974,2024-01-27,NO,desktop,social,True,2024-01-28,True,2024-01-30,66.24,66.24,True,19.0
P03975,2024-05-27,AT,mobile,paid_search,False,,False,,,0.0,True,
P03976,2024-04-30,DE,desktop,affiliate,False,,False,,,0.0,True,
P03977,2024-07-18,UK,mobile,paid_search,True,2024-07-20,True,2024-07-22,67.04,67.04,True,44.0
P03978,2024-04-12,UK,mobile,social,True,2024-04-15,True,2024-04-17,40.5,40.5,True,12.0
P03979,2024-05-05,FI,mobile,affiliate,False,,False,,,0.0,True,
P03980,2024-01-11,DE,mobile,affiliate,True,2024-01-13,True,2024-01-14,31.45,343.33,False,68.0
P03981,2024-07-31,DE,desktop,affiliate,True,2024-08-03,True,2024-08-03,31.39,353.04,False,85.0
P03982,2024-02-19,FI,mobile,paid_search,False,,False,,,0.0,True,
P03983,2024-05-27,IE,desktop,paid_search,True,2024-05-27,True,2024-05-27,46.77,46.77,True,29.0
P03984,2024-03-03,DE,desktop,paid_search,False,,False,,,0.0,True,
P03985,2024-01-02,IE,desktop,referral,False,,False,,,0.0,True,
P03986,2024-02-03,UK,mobile,paid_search,False,,False,,,0.0,True,
P03987,2024-05-18,DE,mobile,paid_search,False,,False,,,0.0,True,
P03988,2024-02-28,NO,desktop,affiliate,True,2024-03-01,True,2024-03-03,54.72,484.31,False,75.0
P03989,2024-09-18,UK,mobile,paid_search,True,2024-09-20,False,,,0.0,True,
P03990,2024-07-01,IE,desktop,social,False,,False,,,0.0,True,
P03991,2024-06-29,SE,mobile,organic,True,2024-06-30,True,2024-07-01,107.38,107.38,True,34.0
P03992,2024-01-10,SE,mobile,social,False,,False,,,0.0,True,
P03993,2024-02-14,FI,desktop,paid_search,False,,False,,,0.0,True,
P03994,2024-03-24,SE,desktop,paid_search,True,2024-03-25,True,2024-03-27,59.95,59.95,True,42.0
P03995,2024-09-30,NO,mobile,organic,True,2024-10-02,True,2024-10-03,33.05,33.05,True,45.0
P03996,2024-08-09,FI,mobile,social,True,2024-08-12,True,2024-08-12,28.86,413.65,False,114.0
P03997,2024-10-27,SE,mobile,organic,False,,False,,,0.0,True,
P03998,2024-02-04,UK,mobile,organic,False,,False,,,0.0,True,
P03999,2024-04-26,SE,desktop,affiliate,False,,False,,,0.0,True,
P04000,2024-09-10,NO,desktop,affiliate,True,2024-09-13,True,2024-09-15,12.21,12.21,True,47.0
P04001,2024-07-07,DE,desktop,organic,True,2024-07-07,True,2024-07-07,77.68,77.68,True,22.0
P04002,2024-01-02,DE,mobile,paid_search,True,2024-01-02,False,,,0.0,True,
P04003,2024-07-09,DE,mobile,affiliate,False,,False,,,0.0,True,
P04004,2024-07-31,AT,mobile,social,False,,False,,,0.0,True,
P04005,2024-01-04,AT,mobile,paid_search,False,,False,,,0.0,True,
P04006,2024-08-25,UK,desktop,paid_search,True,2024-08-25,True,2024-08-27,39.22,39.22,True,2.0
P04007,2024-02-29,NO,desktop,organic,True,2024-03-03,True,2024-03-05,38.85,378.7,False,79.0
P04008,2024-03-02,AT,tablet,organic,True,2024-03-02,False,,,0.0,True,
P04009,2024-06-11,NO,desktop,paid_search,True,2024-06-14,True,2024-06-14,51.58,51.58,True,52.0
P04010,2024-01-29,FI,desktop,organic,False,,False,,,0.0,True,
P04011,2024-03-11,UK,mobile,paid_search,False,,False,,,0.0,True,
P04012,2024-07-13,UK,mobile,social,False,,False,,,0.0,True,
P04013,2024-05-23,UK,mobile,paid_search,True,2024-05-26,False,,,0.0,True,
P04014,2024-09-28,FI,mobile,paid_search,True,2024-10-01,True,2024-10-02,167.08,167.08,True,1.0
P04015,2024-07-27,NO,mobile,social,True,2024-07-29,True,2024-07-31,91.94,91.94,True,6.0
P04016,2024-02-17,UK,mobile,affiliate,False,,False,,,0.0,True,
P04017,2024-09-25,SE,desktop,social,True,2024-09-25,True,2024-09-25,62.09,62.09,True,45.0
P04018,2024-05-15,NO,desktop,social,False,,False,,,0.0,True,
P04019,2024-06-11,IE,mobile,organic,False,,False,,,0.0,True,
P04020,2024-04-03,AT,mobile,affiliate,True,2024-04-03,True,2024-04-04,69.09,69.09,True,55.0
P04021,2024-06-08,UK,tablet,affiliate,False,,False,,,0.0,True,
P04022,2024-10-08,DE,desktop,paid_search,False,,False,,,0.0,True,
P04023,2024-02-10,DE,mobile,paid_search,False,,False,,,0.0,True,
P04024,2024-10-08,SE,mobile,affiliate,False,,False,,,0.0,True,
P04025,2024-10-06,NO,mobile,paid_search,True,2024-10-08,True,2024-10-09,67.32,67.32,True,0.0
P04026,2024-01-21,FI,desktop,organic,True,2024-01-24,True,2024-01-25,53.19,53.19,True,4.0
P04027,2024-05-17,UK,mobile,paid_search,False,,False,,,0.0,True,
P04028,2024-03-11,NO,mobile,social,True,2024-03-11,True,2024-03-12,82.0,82.0,True,25.0
P04029,2024-01-22,UK,tablet,affiliate,True,2024-01-24,True,2024-01-24,181.37,181.37,True,11.0
P04030,2024-05-15,UK,mobile,organic,True,2024-05-16,True,2024-05-16,61.42,61.42,True,48.0
P04031,2024-04-04,IE,mobile,organic,False,,False,,,0.0,True,
P04032,2024-10-18,UK,desktop,paid_search,True,2024-10-18,True,2024-10-18,74.72,74.72,True,26.0
P04033,2024-08-28,AT,mobile,affiliate,True,2024-08-29,True,2024-08-31,31.94,418.26,False,102.0
P04034,2024-05-02,NO,mobile,referral,False,,False,,,0.0,True,
P04035,2024-01-03,UK,tablet,paid_search,False,,False,,,0.0,True,
P04036,2024-05-19,DE,mobile,organic,True,2024-05-20,True,2024-05-20,24.94,24.94,True,59.0
P04037,2024-01-31,IE,desktop,organic,True,2024-02-03,True,2024-02-05,59.12,59.12,True,8.0
P04038,2024-05-29,SE,mobile,paid_search,True,2024-06-01,False,,,0.0,True,
P04039,2024-07-29,UK,desktop,paid_search,False,,False,,,0.0,True,
P04040,2024-05-27,DE,mobile,paid_search,True,2024-05-27,False,,,0.0,True,
P04041,2024-05-10,IE,mobile,paid_search,False,,False,,,0.0,True,
P04042,2024-09-11,UK,mobile,affiliate,True,2024-09-11,True,2024-09-11,36.28,36.28,True,9.0
P04043,2024-05-09,IE,mobile,social,False,,False,,,0.0,True,
P04044,2024-10-22,AT,mobile,paid_search,True,2024-10-22,False,,,0.0,True,
P04045,2024-05-07,AT,mobile,affiliate,True,2024-05-07,True,2024-05-07,11.57,11.57,False,172.0
P04046,2024-02-06,IE,mobile,social,False,,False,,,0.0,True,
P04047,2024-03-09,NO,mobile,affiliate,False,,False,,,0.0,True,
P04048,2024-05-21,NO,desktop,social,False,,False,,,0.0,True,
P04049,2024-10-21,NO,mobile,paid_search,True,2024-10-22,False,,,0.0,True,
P04050,2024-01-08,SE,mobile,paid_search,True,2024-01-10,True,2024-01-10,41.94,41.94,True,53.0
P04051,2024-03-16,FI,desktop,paid_search,False,,False,,,0.0,True,
P04052,2024-03-04,UK,mobile,social,False,,False,,,0.0,True,
P04053,2024-06-15,DE,desktop,affiliate,False,,False,,,0.0,True,
P04054,2024-07-12,UK,tablet,social,False,,False,,,0.0,True,
P04055,2024-05-20,UK,mobile,paid_search,True,2024-05-21,False,,,0.0,True,
P04056,2024-03-15,UK,desktop,referral,True,2024-03-17,True,2024-03-19,205.46,205.46,True,4.0
P04057,2024-05-04,FI,mobile,paid_search,True,2024-05-06,True,2024-05-07,18.07,18.07,True,48.0
P04058,2024-01-02,SE,desktop,paid_search,True,2024-01-03,True,2024-01-03,68.7,68.7,True,26.0
P04059,2024-08-22,DE,desktop,social,True,2024-08-23,True,2024-08-24,54.45,54.45,True,21.0
P04060,2024-03-13,IE,desktop,affiliate,True,2024-03-14,True,2024-03-14,59.16,59.16,True,5.0
P04061,2024-08-30,DE,mobile,referral,False,,False,,,0.0,True,
P04062,2024-09-28,NO,mobile,affiliate,True,2024-10-01,True,2024-10-03,95.74,95.74,True,15.0
P04063,2024-04-24,UK,mobile,organic,True,2024-04-26,False,,,0.0,True,
P04064,2024-07-18,SE,desktop,paid_search,True,2024-07-21,True,2024-07-21,63.22,63.22,True,17.0
P04065,2024-01-09,DE,mobile,organic,False,,False,,,0.0,True,
P04066,2024-09-05,SE,desktop,organic,True,2024-09-06,True,2024-09-08,85.63,85.63,True,5.0
P04067,2024-07-08,FI,mobile,referral,True,2024-07-08,True,2024-07-10,302.46,302.46,True,10.0
P04068,2024-09-21,FI,desktop,paid_search,False,,False,,,0.0,True,
P04069,2024-07-25,FI,mobile,social,True,2024-07-25,True,2024-07-26,100.15,100.15,True,6.0
P04070,2024-05-09,UK,mobile,paid_search,False,,False,,,0.0,True,
P04071,2024-10-11,UK,mobile,organic,False,,False,,,0.0,True,
P04072,2024-10-21,NO,mobile,referral,False,,False,,,0.0,True,
P04073,2024-09-28,NO,mobile,paid_search,False,,False,,,0.0,True,
P04074,2024-09-11,SE,desktop,paid_search,False,,False,,,0.0,True,
P04075,2024-01-02,AT,mobile,organic,True,2024-01-02,True,2024-01-04,65.62,65.62,True,19.0
P04076,2024-10-10,DE,mobile,affiliate,True,2024-10-12,True,2024-10-12,58.64,58.64,True,38.0
P04077,2024-04-05,DE,mobile,paid_search,True,2024-04-07,False,,,0.0,True,
P04078,2024-08-05,DE,desktop,social,True,2024-08-07,True,2024-08-09,28.07,426.35,False,105.0
P04079,2024-10-16,SE,mobile,affiliate,True,2024-10-16,True,2024-10-18,50.42,101.09,False,74.0
P04080,2024-05-05,AT,mobile,affiliate,True,2024-05-07,True,2024-05-07,70.8,395.68,False,122.0
P04081,2024-06-19,DE,desktop,paid_search,True,2024-06-22,False,,,0.0,True,
P04082,2024-01-09,SE,mobile,social,False,,False,,,0.0,True,
P04083,2024-02-22,UK,desktop,organic,True,2024-02-23,True,2024-02-23,73.53,386.88,False,109.0
P04084,2024-08-27,NO,desktop,social,True,2024-08-27,True,2024-08-29,23.5,1486.08,False,104.0
P04085,2024-03-10,UK,desktop,organic,True,2024-03-11,True,2024-03-11,56.05,56.05,True,14.0
P04086,2024-01-19,UK,mobile,organic,True,2024-01-22,True,2024-01-23,15.14,2527.86,False,72.0
P04087,2024-04-17,DE,mobile,paid_search,True,2024-04-18,True,2024-04-18,31.77,163.25,False,74.0
P04088,2024-10-01,AT,mobile,paid_search,False,,False,,,0.0,True,
P04089,2024-05-03,NO,tablet,affiliate,True,2024-05-05,True,2024-05-07,68.32,68.32,False,72.0
P04090,2024-09-07,FI,tablet,affiliate,False,,False,,,0.0,True,
P04091,2024-04-20,NO,desktop,affiliate,False,,False,,,0.0,True,
P04092,2024-06-18,UK,mobile,organic,True,2024-06-19,False,,,0.0,True,
P04093,2024-05-22,AT,mobile,organic,True,2024-05-24,False,,,0.0,True,
P04094,2024-08-19,DE,mobile,affiliate,True,2024-08-20,True,2024-08-20,84.81,84.81,False,80.0
P04095,2024-05-20,FI,mobile,organic,True,2024-05-21,True,2024-05-21,76.42,76.42,True,40.0
P04096,2024-04-01,AT,desktop,social,True,2024-04-02,True,2024-04-03,32.63,32.63,True,25.0
P04097,2024-08-23,UK,mobile,paid_search,True,2024-08-26,True,2024-08-26,70.58,70.58,True,0.0
P04098,2024-01-17,DE,desktop,organic,True,2024-01-18,True,2024-01-19,65.71,532.33,False,166.0
P04099,2024-03-19,DE,desktop,organic,True,2024-03-20,True,2024-03-20,29.7,29.7,True,23.0
P04100,2024-03-28,UK,tablet,paid_search,True,2024-03-29,True,2024-03-30,30.1,30.1,True,9.0
P04101,2024-02-25,DE,desktop,organic,True,2024-02-26,True,2024-02-26,37.47,37.47,True,4.0
P04102,2024-07-31,SE,mobile,paid_search,True,2024-08-01,False,,,0.0,True,
P04103,2024-03-26,DE,mobile,affiliate,True,2024-03-28,False,,,0.0,True,
P04104,2024-03-21,FI,mobile,paid_search,False,,False,,,0.0,True,
P04105,2024-10-31,NO,mobile,organic,True,2024-11-01,False,,,0.0,True,
P04106,2024-08-05,UK,desktop,affiliate,True,2024-08-08,True,2024-08-09,23.27,23.27,True,43.0
P04107,2024-04-19,DE,mobile,affiliate,False,,False,,,0.0,True,
P04108,2024-01-11,FI,mobile,social,True,2024-01-13,True,2024-01-15,38.38,38.38,True,34.0
P04109,2024-08-26,AT,desktop,affiliate,False,,False,,,0.0,True,
P04110,2024-10-24,SE,mobile,affiliate,True,2024-10-25,False,,,0.0,True,
P04111,2024-04-27,FI,mobile,paid_search,False,,False,,,0.0,True,
P04112,2024-09-30,NO,mobile,affiliate,False,,False,,,0.0,True,
P04113,2024-02-27,UK,desktop,affiliate,True,2024-03-01,False,,,0.0,True,
P04114,2024-10-24,AT,mobile,affiliate,False,,False,,,0.0,True,
P04115,2024-03-10,DE,mobile,organic,True,2024-03-11,True,2024-03-11,42.64,42.64,True,11.0
P04116,2024-03-05,UK,mobile,affiliate,True,2024-03-05,True,2024-03-07,64.28,697.4,False,151.0
P04117,2024-02-07,DE,mobile,affiliate,True,2024-02-07,True,2024-02-09,70.15,84.69,False,68.0
P04118,2024-05-12,SE,mobile,referral,True,2024-05-13,False,,,0.0,True,
P04119,2024-01-23,DE,desktop,affiliate,True,2024-01-24,True,2024-01-24,30.58,176.69,False,103.0
P04120,2024-09-22,FI,mobile,paid_search,True,2024-09-25,True,2024-09-27,28.54,28.54,True,30.0
P04121,2024-10-06,DE,desktop,organic,True,2024-10-08,True,2024-10-10,15.32,15.32,True,12.0
P04122,2024-05-21,NO,mobile,organic,False,,False,,,0.0,True,
P04123,2024-06-21,DE,mobile,paid_search,True,2024-06-21,False,,,0.0,True,
P04124,2024-01-13,SE,mobile,organic,False,,False,,,0.0,True,
P04125,2024-01-16,FI,mobile,organic,True,2024-01-17,False,,,0.0,True,
P04126,2024-10-26,FI,mobile,affiliate,True,2024-10-27,True,2024-10-27,100.06,100.06,True,12.0
P04127,2024-08-12,FI,desktop,affiliate,False,,False,,,0.0,True,
P04128,2024-10-02,FI,desktop,social,True,2024-10-02,False,,,0.0,True,
P04129,2024-01-14,FI,desktop,organic,True,2024-01-16,True,2024-01-18,38.92,38.92,True,2.0
P04130,2024-02-28,UK,mobile,social,False,,False,,,0.0,True,
P04131,2024-09-15,UK,mobile,affiliate,False,,False,,,0.0,True,
P04132,2024-05-29,FI,mobile,affiliate,True,2024-05-29,True,2024-05-29,45.59,45.59,True,32.0
P04133,2024-10-22,FI,desktop,organic,True,2024-10-24,True,2024-10-24,112.32,146.5,False,68.0
P04134,2024-03-30,UK,mobile,affiliate,False,,False,,,0.0,True,
P04135,2024-05-27,FI,mobile,social,True,2024-05-27,True,2024-05-28,19.03,19.03,True,14.0
P04136,2024-01-21,NO,desktop,paid_search,True,2024-01-24,True,2024-01-26,22.53,22.53,False,105.0
P04137,2024-01-02,UK,mobile,referral,False,,False,,,0.0,True,
P04138,2024-05-05,UK,mobile,paid_search,True,2024-05-07,True,2024-05-09,77.05,1014.01,False,70.0
P04139,2024-05-20,NO,mobile,organic,True,2024-05-23,True,2024-05-23,131.61,131.61,True,45.0
P04140,2024-04-30,NO,mobile,affiliate,True,2024-05-02,True,2024-05-03,32.15,32.15,True,47.0
P04141,2024-07-08,DE,mobile,paid_search,False,,False,,,0.0,True,
P04142,2024-07-06,SE,mobile,paid_search,True,2024-07-07,False,,,0.0,True,
P04143,2024-07-11,UK,desktop,affiliate,True,2024-07-11,True,2024-07-11,22.06,22.06,True,10.0
P04144,2024-07-27,NO,mobile,paid_search,True,2024-07-30,True,2024-08-01,65.2,65.2,True,14.0
P04145,2024-10-12,DE,desktop,organic,True,2024-10-14,False,,,0.0,True,
P04146,2024-01-09,NO,tablet,paid_search,False,,False,,,0.0,True,
P04147,2024-09-26,FI,desktop,paid_search,True,2024-09-26,True,2024-09-26,92.35,92.35,True,43.0
P04148,2024-03-03,UK,mobile,affiliate,False,,False,,,0.0,True,
P04149,2024-05-09,IE,desktop,social,False,,False,,,0.0,True,
P04150,2024-03-04,AT,desktop,organic,False,,False,,,0.0,True,
P04151,2024-09-27,UK,mobile,affiliate,False,,False,,,0.0,True,
P04152,2024-05-13,NO,tablet,affiliate,True,2024-05-15,False,,,0.0,True,
P04153,2024-03-31,SE,mobile,affiliate,True,2024-04-03,True,2024-04-03,29.97,29.97,True,50.0
P04154,2024-09-21,UK,mobile,organic,True,2024-09-22,True,2024-09-22,16.93,16.93,True,19.0
P04155,2024-07-23,UK,mobile,paid_search,True,2024-07-24,False,,,0.0,True,
P04156,2024-03-13,DE,desktop,organic,True,2024-03-15,True,2024-03-17,40.14,40.14,True,34.0
P04157,2024-10-19,UK,desktop,referral,True,2024-10-21,True,2024-10-21,39.58,39.58,True,7.0
P04158,2024-01-11,UK,mobile,referral,True,2024-01-14,False,,,0.0,True,
P04159,2024-03-07,FI,desktop,referral,True,2024-03-10,True,2024-03-11,43.26,43.26,True,1.0
P04160,2024-05-08,DE,mobile,organic,True,2024-05-08,False,,,0.0,True,
P04161,2024-05-29,IE,mobile,organic,False,,False,,,0.0,True,
P04162,2024-07-18,IE,mobile,affiliate,True,2024-07-20,False,,,0.0,True,
P04163,2024-01-22,UK,mobile,paid_search,True,2024-01-23,False,,,0.0,True,
P04164,2024-07-07,DE,mobile,organic,True,2024-07-08,True,2024-07-10,53.53,53.53,True,7.0
P04165,2024-01-12,DE,mobile,paid_search,False,,False,,,0.0,True,
P04166,2024-08-28,DE,mobile,referral,True,2024-08-31,False,,,0.0,True,
P04167,2024-05-28,UK,mobile,organic,True,2024-05-28,False,,,0.0,True,
P04168,2024-02-25,UK,mobile,affiliate,True,2024-02-26,False,,,0.0,True,
P04169,2024-05-21,DE,mobile,affiliate,True,2024-05-22,True,2024-05-24,43.44,43.44,True,0.0
P04170,2024-02-01,SE,tablet,organic,False,,False,,,0.0,True,
P04171,2024-06-23,DE,mobile,organic,True,2024-06-23,False,,,0.0,True,
P04172,2024-05-29,DE,mobile,paid_search,True,2024-05-30,True,2024-05-31,54.55,54.55,True,7.0
P04173,2024-04-09,NO,mobile,social,False,,False,,,0.0,True,
P04174,2024-05-11,DE,mobile,social,False,,False,,,0.0,True,
P04175,2024-03-03,SE,mobile,organic,True,2024-03-04,False,,,0.0,True,
P04176,2024-02-22,UK,desktop,referral,True,2024-02-25,True,2024-02-27,67.17,75.01,False,114.0
P04177,2024-10-05,IE,mobile,organic,True,2024-10-06,True,2024-10-06,154.8,154.8,True,12.0
P04178,2024-04-11,UK,mobile,referral,True,2024-04-12,True,2024-04-13,115.75,115.75,True,31.0
P04179,2024-04-25,SE,desktop,paid_search,True,2024-04-28,False,,,0.0,True,
P04180,2024-02-09,UK,mobile,organic,False,,False,,,0.0,True,
P04181,2024-09-15,IE,mobile,affiliate,True,2024-09-17,False,,,0.0,True,
P04182,2024-02-18,IE,desktop,organic,True,2024-02-21,True,2024-02-23,79.33,79.33,True,29.0
P04183,2024-09-25,DE,mobile,affiliate,False,,False,,,0.0,True,
P04184,2024-01-06,FI,desktop,paid_search,False,,False,,,0.0,True,
P04185,2024-04-16,IE,desktop,social,False,,False,,,0.0,True,
P04186,2024-01-16,DE,mobile,affiliate,True,2024-01-18,False,,,0.0,True,
P04187,2024-02-27,IE,mobile,social,True,2024-02-27,True,2024-02-28,53.53,110.58,False,67.0
P04188,2024-08-29,DE,mobile,referral,False,,False,,,0.0,True,
P04189,2024-09-11,DE,desktop,affiliate,True,2024-09-13,False,,,0.0,True,
P04190,2024-11-01,DE,desktop,organic,True,2024-11-04,False,,,0.0,True,
P04191,2024-04-19,NO,mobile,organic,True,2024-04-21,True,2024-04-21,40.82,40.82,True,19.0
P04192,2024-02-09,AT,mobile,affiliate,True,2024-02-09,False,,,0.0,True,
P04193,2024-09-26,FI,desktop,affiliate,True,2024-09-28,True,2024-09-29,52.14,52.14,True,4.0
P04194,2024-04-25,NO,desktop,affiliate,True,2024-04-28,True,2024-04-28,49.45,178.31,False,68.0
P04195,2024-07-27,FI,desktop,referral,True,2024-07-28,False,,,0.0,True,
P04196,2024-09-15,SE,mobile,organic,True,2024-09-16,True,2024-09-17,48.31,48.31,True,31.0
P04197,2024-06-21,NO,mobile,paid_search,True,2024-06-21,True,2024-06-21,38.65,38.65,True,17.0
P04198,2024-05-30,FI,mobile,affiliate,True,2024-06-02,False,,,0.0,True,
P04199,2024-01-22,UK,mobile,affiliate,False,,False,,,0.0,True,
P04200,2024-01-11,UK,desktop,paid_search,False,,False,,,0.0,True,
P04201,2024-06-21,UK,desktop,affiliate,True,2024-06-24,True,2024-06-26,29.5,29.5,True,48.0
P04202,2024-01-24,UK,mobile,organic,True,2024-01-24,True,2024-01-24,86.95,86.95,True,22.0
P04203,2024-08-06,DE,mobile,organic,False,,False,,,0.0,True,
P04204,2024-01-10,DE,mobile,paid_search,False,,False,,,0.0,True,
